numSample,x1_pix,y1_pix,x2_pix,y2_pix,laser_X_m,laser_Y_m,laser_Z_m,radar_X_m,radar_Y_m,radar_R_m,radar_A_deg,radar_D_mps,radar_P_db,dataset,index,Difficult
3216,638,527,747,614,-4.391074657,30.1360836,0.487665832,-4.051947594,30.43900681,30.73995972,7.599999905,13,32840214,RECORD@2020-11-22_08.45.18,830,0
3216,814,523,879,582,-2.661346197,46.40113831,0.549187899,-2.00334239,46.89392853,47.00818634,2.400000095,253,17810056,RECORD@2020-11-22_08.45.18,830,0
3217,633,527,742,613,-4.479662895,30.36227798,0.488536417,-4.144412994,30.82858658,31.13917923,7.699999809,13,27439326,RECORD@2020-11-22_08.45.18,831,0
3217,866,519,981,613,-0.298661619,27.63857269,0.840175986,-0.096390232,28.10549545,28.14502907,0.200000003,246,23386562,RECORD@2020-11-22_08.45.18,831,0
3217,809,520,877,582,-2.719101429,46.34782791,0.548917055,-2.090911865,46.92127609,47.00818634,2.5,253,12926240,RECORD@2020-11-22_08.45.18,831,0
3218,798,521,868,582,-3.055044174,46.26660919,0.548723578,-2.519524336,46.81585693,46.9083786,3.099999905,254,12706138,RECORD@2020-11-22_08.45.18,832,0
3218,624,526,731,613,-4.757786274,30.79281616,0.490316302,-4.933084488,31.32338142,31.73801041,8.699999809,13,28218076,RECORD@2020-11-22_08.45.18,832,0
3218,857,521,977,613,-0.413821846,27.28833771,0.47586441,-0.33350876,27.74046135,27.74580765,0.699999988,247,17418130,RECORD@2020-11-22_08.45.18,832,0
3219,611,526,717,611,-5.072141647,31.39931107,0.579925954,-4.842920303,31.74358368,32.13722992,8.699999809,12,23957596,RECORD@2020-11-22_08.45.18,833,0
3219,842,522,966,616,-0.59240216,26.86123848,0.547269344,-1.088912964,27.12462997,27.14697838,2.299999952,248,21794518,RECORD@2020-11-22_08.45.18,833,0
3219,781,523,854,582,-3.395085812,46.05799103,0.547665179,-2.811292171,46.64038467,46.70877075,3.400000095,254,7260366,RECORD@2020-11-22_08.45.18,833,0
3220,609,522,710,606,-5.186470032,31.6474762,0.493701935,-5.113107681,31.94270515,32.33684158,9.100000381,12,26359144,RECORD@2020-11-22_08.45.18,834,0
3220,839,516,961,614,-0.624481261,26.68177223,0.519626379,-0.697392464,27.22118759,27.24678421,1.399999976,249,13716384,RECORD@2020-11-22_08.45.18,834,0
3220,778,520,844,578,-3.385577917,46.04587555,0.548297942,-2.976075172,46.9684639,47.10799026,3.599999905,254,9269722,RECORD@2020-11-22_08.45.18,834,0
3221,774,517,842,575,-3.354711533,46.01057434,0.674795091,-3.168590069,46.47156525,46.60896301,3.799999952,254,12363227,RECORD@2020-11-22_08.45.18,835,0
3221,607,518,710,601,-5.383472443,31.87227821,0.58309269,-5.113107681,32.39650345,32.7360611,9.100000381,12,16008663,RECORD@2020-11-22_08.45.18,835,0
3221,838,515,961,612,-0.673362195,26.51448441,0.822503924,-0.883212805,27.35667801,27.44639206,1.799999952,249,16359264,RECORD@2020-11-22_08.45.18,835,0
3222,772,518,842,576,-3.439377069,45.97496796,0.548259258,-3.189190388,46.55836868,46.70877075,3.900000095,254,11724814,RECORD@2020-11-22_08.45.18,836,0
3222,606,519,710,602,-5.301404476,32.1818161,0.495830059,-5.657757282,32.79839325,33.33489227,9.699999809,11,16279557,RECORD@2020-11-22_08.45.18,836,0
3222,838,516,961,612,-0.642230332,26.37748909,0.483061343,-0.578429937,26.98190689,27.04717255,1.200000048,250,12227925,RECORD@2020-11-22_08.45.18,836,0
3223,605,524,706,605,-5.421750069,32.41200256,0.586919129,-5.067998886,32.92456436,33.53450012,8.800000191,11,20999396,RECORD@2020-11-22_08.45.18,837,0
3223,770,521,841,581,-3.558019161,46.01122665,0.370098948,-3.459379196,46.37423706,46.50915909,4.199999809,254,12035293,RECORD@2020-11-22_08.45.18,837,0
3223,839,523,961,620,-0.646178901,26.23961639,0.543179035,-0.578913689,26.5551548,26.64795303,1.200000048,250,18444008,RECORD@2020-11-22_08.45.18,837,0
3224,605,518,705,597,-5.45776701,32.81767273,0.589261174,-5.27590847,33.38696671,33.93372345,9,11,19026712,RECORD@2020-11-22_08.45.18,838,0
3224,841,516,962,615,-0.609527707,26.05776596,0.814799547,-0.588359118,26.50979042,26.5481472,1.299999952,251,33617996,RECORD@2020-11-22_08.45.18,838,0
3224,766,515,842,577,-3.517937183,45.9434166,0.674333274,-3.176259995,46.43406296,46.50915909,3.900000095,1,14403744,RECORD@2020-11-22_08.45.18,838,0
3225,766,516,840,578,-3.549764872,45.91571426,0.548297942,-3.309865475,46.64045715,46.70877075,4.099999905,1,12661422,RECORD@2020-11-22_08.45.18,839,0
3225,604,519,703,599,-5.518257618,33.04767227,0.499273747,-5.192754269,33.44187164,33.93372345,8.699999809,11,25307860,RECORD@2020-11-22_08.45.18,839,0
3225,840,521,964,617,-0.579970837,25.95668221,0.811595142,-0.613171995,26.49317169,26.5481472,1.299999952,252,27948942,RECORD@2020-11-22_08.45.18,839,0
3227,601,513,699,591,-5.666763783,33.70765686,0.595099747,-5.341254234,34.09799576,34.53255081,8.899999619,10,25292340,RECORD@2020-11-22_08.45.18,842,0
3227,833,513,959,613,-0.668349326,25.69589043,0.808807254,-0.712610245,26.53376389,26.5481472,1.600000024,253,19530002,RECORD@2020-11-22_08.45.18,842,0
3227,757,511,834,572,-3.766069412,45.91158295,0.674663186,-3.793312788,46.32517624,46.50915909,4.699999809,1,10638521,RECORD@2020-11-22_08.45.18,842,0
3227,0,564,179,867,-3.580445766,5.820777416,0.472917825,-3.774236441,5.903923035,6.986354351,32.5,27,7646776.5,RECORD@2020-11-22_08.45.18,842,0
3229,753,517,829,578,-3.929738045,46.01296616,0.67393744,-3.338398695,46.58218384,46.70877075,4.099999905,1,20131968,RECORD@2020-11-22_08.45.18,844,0
3229,826,520,954,618,-0.750499427,25.57845688,0.806923926,-0.756581128,26.11619568,26.14892769,1.700000048,254,21695602,RECORD@2020-11-22_08.45.18,844,0
3229,601,521,698,598,-5.781973362,34.11447144,0.598134518,-6.099091053,34.59247589,35.33099365,10,9,22098216,RECORD@2020-11-22_08.45.18,844,0
3229,0,522,261,889,-3.612748623,6.167170048,0.492242813,-3.798968792,6.917488575,7.984405041,29.70000076,27,11470130,RECORD@2020-11-22_08.45.18,844,0
3231,602,520,697,597,-5.853884697,34.71606064,0.505812883,-5.495274067,35.13118362,35.73021317,9,10,23120722,RECORD@2020-11-22_08.45.18,846,0
3231,754,518,827,578,-3.890153885,45.99215317,0.548297942,-3.471586227,46.35282135,46.50915909,4.300000191,1,16978592,RECORD@2020-11-22_08.45.18,846,0
3231,824,518,953,619,-0.770666242,25.40307236,0.635899782,-0.738078535,25.93111229,25.94931602,1.600000024,254,24437378,RECORD@2020-11-22_08.45.18,846,0
3231,17,512,360,824,-3.703873873,6.152217865,0.564473152,-3.906284332,6.526437283,7.585185051,30.5,28,13471806,RECORD@2020-11-22_08.45.18,846,0
3232,603,516,696,590,-5.942947865,35.4070549,0.606644988,-5.948143959,36.1231842,36.62845612,9.300000191,10,13742017,RECORD@2020-11-22_08.45.18,847,0
3232,756,513,828,573,-3.802013636,46.07291031,0.676378429,-3.420215607,46.69248581,46.9083786,4.199999809,2,15383953,RECORD@2020-11-22_08.45.18,847,0
3232,19,506,436,772,-4.152653217,7.827167511,0.54320842,-3.923449039,8.525312424,9.38167572,24.79999924,28,19077292,RECORD@2020-11-22_08.45.18,847,0
3232,824,515,951,615,-0.816428244,25.24825478,0.801102877,-0.745327353,25.69137001,25.74970627,1.700000048,253,27030320,RECORD@2020-11-22_08.45.18,847,0
3233,758,516,830,575,-3.850474358,46.12254333,0.549265265,-3.612336397,46.46373367,46.70877075,4.400000095,2,12375865,RECORD@2020-11-22_08.45.18,848,0
3233,603,520,696,593,-6.024787426,35.64190292,0.509836972,-5.934633255,36.15367126,36.72826385,9.100000381,11,11634130,RECORD@2020-11-22_08.45.18,848,0
3233,64,506,449,768,-4.272868156,8.474514961,0.63398695,-4.003034115,9.239299774,10.18011665,23.39999962,28,16331685,RECORD@2020-11-22_08.45.18,848,0
3233,822,520,949,619,-0.813751817,25.20611382,0.605834603,-0.836009622,25.67658615,25.74970627,1.899999976,254,32396638,RECORD@2020-11-22_08.45.18,848,0
3234,757,518,830,574,-3.886268616,46.12066269,0.7414698,-3.284930468,46.52340317,46.70877075,4,2,9405632,RECORD@2020-11-22_08.45.18,849,0
3234,603,519,696,592,-6.055763245,35.92047501,0.610075593,-6.024792194,36.47331238,36.92787552,9.5,12,12766305,RECORD@2020-11-22_08.45.18,849,0
3234,820,520,948,619,-0.85848695,25.15161133,0.799904346,-0.990823984,25.68000984,25.74970627,2.200000048,254,25757996,RECORD@2020-11-22_08.45.18,849,0
3234,108,506,470,751,-4.357854843,9.14690876,0.599761724,-3.98541069,9.905276299,10.77894688,22.10000038,28,17861650,RECORD@2020-11-22_08.45.18,849,0
3235,602,516,694,588,-6.093886852,36.17469788,0.512158573,-6.154157162,36.88641739,37.52670288,9.5,13,13667605,RECORD@2020-11-22_08.45.18,850,0
3235,759,513,830,572,-3.902956724,46.1854744,0.676092088,-3.4932971,46.74789047,46.9083786,4.300000191,2,7648307.5,RECORD@2020-11-22_08.45.18,850,0
3235,144,508,488,736,-4.437816143,9.79840374,0.664054513,-3.989316463,10.66401291,11.3777771,20.5,28,30226404,RECORD@2020-11-22_08.45.18,850,0
3235,819,515,946,617,-0.876308441,25.10162735,0.545705497,-0.808163881,25.48982048,25.55009651,1.799999952,254,29722948,RECORD@2020-11-22_08.45.18,850,0
3236,169,505,494,728,-4.543038368,10.47944546,0.681530893,-4.133621216,11.26688004,11.97660732,20.79999924,28,22036106,RECORD@2020-11-22_08.45.18,851,0
3236,818,517,944,618,-0.927373767,25.05784607,0.797935486,-0.9200086,25.46361351,25.55009651,2.099999905,254,28975324,RECORD@2020-11-22_08.45.18,851,0
3236,760,513,830,574,-3.86610508,46.23908615,0.80161643,-3.733972073,47.00192261,47.20779419,4.5,3,11357012,RECORD@2020-11-22_08.45.18,851,0
3236,603,516,692,588,-6.134988785,36.47409821,0.61383605,-5.870604992,37.09499741,37.52670288,9.100000381,13,16744382,RECORD@2020-11-22_08.45.18,851,0
3237,817,516,943,617,-0.919427097,25.00482368,0.797165036,-0.912706912,25.53746223,25.55009651,2.099999905,254,28179216,RECORD@2020-11-22_08.45.18,852,0
3237,206,507,513,720,-4.526677132,11.23546982,0.624843717,-4.050646782,11.93437099,12.5754385,19.20000076,28,22012188,RECORD@2020-11-22_08.45.18,852,0
3237,602,516,691,587,-6.19955492,36.81904221,0.616376042,-5.870604992,37.43625641,37.92592621,9,14,15007318,RECORD@2020-11-22_08.45.18,852,0
3237,759,513,830,572,-3.897888899,46.30286407,0.800760388,-3.318878651,46.88405609,47.00818634,4,3,9916726,RECORD@2020-11-22_08.45.18,852,0
3238,762,514,830,574,-3.90275979,46.36027908,0.800332427,-3.257588148,47.01795197,47.10799026,4,3,15559688,RECORD@2020-11-22_08.45.18,853,0
3238,225,508,525,709,-4.644320488,11.77103806,0.638968468,-4.277225494,12.50524235,13.17426872,19.70000076,28,26149000,RECORD@2020-11-22_08.45.18,853,0
3238,816,517,943,619,-0.926489115,24.97898293,0.796651423,-0.736369252,25.49425888,25.55009651,1.600000024,254,28769280,RECORD@2020-11-22_08.45.18,853,0
3238,605,517,693,588,-6.24287796,37.07337952,0.617926359,-6.095786095,37.43282318,37.92592621,9.199999809,14,14969968,RECORD@2020-11-22_08.45.18,853,0
3239,609,516,695,586,-6.220105171,37.39004898,0.519258738,-6.095030785,38.01916122,38.52475357,9.199999809,14,15659203,RECORD@2020-11-22_08.45.18,854,0
3239,256,513,533,700,-4.65267992,12.42577744,0.598305345,-4.99527216,13.33676529,13.9727087,20.10000038,27,23771062,RECORD@2020-11-22_08.45.18,854,0
3239,818,516,945,617,-0.898699701,24.96315956,0.79470259,-0.826790214,25.34493446,25.35048676,1.899999976,254,20626364,RECORD@2020-11-22_08.45.18,854,0
3239,765,513,832,572,-3.878449917,46.39364243,0.799821496,-3.258260727,46.94526291,47.10799026,3.900000095,3,8625748,RECORD@2020-11-22_08.45.18,854,0
3240,613,517,699,587,-6.202354431,37.78969193,0.518562317,-5.770846367,38.18369293,38.6245575,8.600000381,15,19975688,RECORD@2020-11-22_08.45.18,855,0
3240,278,512,547,687,-4.735030651,13.18311977,0.610590875,-5.102880478,13.93038559,14.57153988,20,28,22458858,RECORD@2020-11-22_08.45.18,855,0
3240,821,517,947,618,-0.85177052,24.93274117,0.794531941,-0.711598039,25.40834236,25.45029068,1.600000024,254,34948788,RECORD@2020-11-22_08.45.18,855,0
3240,771,514,839,572,-3.748210192,46.49965286,0.806134939,-3.340607166,46.94963837,47.10799026,4,3,12243697,RECORD@2020-11-22_08.45.18,855,0
3241,615,515,701,585,-6.242095947,38.10799026,0.626964688,-5.933847427,38.76464844,39.22338867,8.600000381,16,13945315,RECORD@2020-11-22_08.45.18,856,0
3241,822,516,949,619,-0.838165104,24.8985157,0.795795381,-0.734131634,25.34987259,25.35048676,1.700000048,254,35748228,RECORD@2020-11-22_08.45.18,856,0
3241,295,511,555,683,-4.775307178,13.84542179,0.621505201,-5.016592979,14.72039604,15.56958961,18.70000076,27,20937008,RECORD@2020-11-22_08.45.18,856,0
3241,771,513,839,571,-3.690540314,46.56822205,0.798534691,-3.478680611,47.14139938,47.30760193,4.199999809,3,12337245,RECORD@2020-11-22_08.45.18,856,0
3242,618,510,704,581,-6.176929474,38.50241852,1.035464048,-6.253633976,39.1756897,39.52280426,9.199999809,16,12240751,RECORD@2020-11-22_08.45.18,857,0
3242,824,514,954,615,-0.759310365,24.89728165,0.793849468,-0.353540808,25.28735352,25.35048676,0.800000012,254,16797776,RECORD@2020-11-22_08.45.18,857,0
3242,314,509,563,676,-4.684865952,14.49985218,0.630128205,-4.849888802,15.30600262,15.96881008,17.5,28,17292748,RECORD@2020-11-22_08.45.18,857,0
3242,772,509,840,566,-3.741080999,46.63466263,0.799480319,-3.601317167,47.16181946,47.30760193,4.300000191,3,6121344,RECORD@2020-11-22_08.45.18,857,0
3243,631,513,714,580,-6.19718504,40.42894745,1.070413709,-5.764243603,41.05315399,41.51890564,8.100000381,19,15934684,RECORD@2020-11-22_08.45.18,858,0
3243,843,515,971,618,-0.557658017,24.80126572,0.793912113,-0.130296052,25.34194756,25.35048676,0.300000012,1,21175640,RECORD@2020-11-22_08.45.18,858,0
3243,393,516,604,654,-4.820279121,17.40204048,0.678688765,-4.721060753,17.76942444,18.56374168,14.89999962,23,18457914,RECORD@2020-11-22_08.45.18,858,0
3243,783,512,850,569,-3.372340679,47.08924866,0.802215695,-3.278605461,47.90045166,48.10604095,3.900000095,4,14963363,RECORD@2020-11-22_08.45.18,858,0
3244,783,509,854,566,-3.316096544,47.1865654,0.802551627,-2.964195728,47.90004349,48.00623322,3.5,4,11726728,RECORD@2020-11-22_08.45.18,859,0
3244,637,511,717,577,-6.147229195,40.86756516,1.074880004,-5.833293915,41.53037262,41.91812897,8.100000381,19,12291471,RECORD@2020-11-22_08.45.18,859,0
3244,845,510,971,617,-0.483312815,24.81637192,0.792399049,-0.350810438,25.34600639,25.35048676,0.800000012,1,27135308,RECORD@2020-11-22_08.45.18,859,0
3244,407,511,610,649,-4.797186375,17.94910622,0.705120921,-4.797618866,18.43162155,19.36218262,14.39999962,22,19298276,RECORD@2020-11-22_08.45.18,859,0
3245,850,513,976,617,-0.443226397,24.79629326,0.793569684,-0.431005597,25.5210495,25.55009651,0.899999976,252,15852076,RECORD@2020-11-22_08.45.18,860,0
3245,640,512,721,579,-6.134837627,41.29070663,1.084795237,-6.180319309,41.64280319,42.31734848,8.399999619,19,13696247,RECORD@2020-11-22_08.45.18,860,0
3245,786,509,855,568,-3.22906661,47.24459076,0.806581497,-3.125191689,47.93453598,48.10604095,3.700000048,4,11724197,RECORD@2020-11-22_08.45.18,860,0
3245,420,514,620,648,-4.769678593,18.46699142,0.696665704,-5.013589382,18.96883965,19.76140213,14.69999981,22,19704484,RECORD@2020-11-22_08.45.18,860,0
3246,644,512,723,577,-6.116086483,41.73878479,0.533478498,-6.296928883,42.09732056,42.71656799,8.5,20,10312306,RECORD@2020-11-22_08.45.18,861,0
3246,789,509,859,568,-3.12233448,47.36716461,0.554991841,-2.673541546,48.05266953,48.10604095,3.200000048,3,16400943,RECORD@2020-11-22_08.45.18,861,0
3246,853,514,978,617,-0.381083608,24.79636955,0.791972518,-0.34658134,25.23314285,25.25068283,0.800000012,254,31790858,RECORD@2020-11-22_08.45.18,861,0
3246,430,514,624,647,-4.791098118,18.97224998,0.707765698,-5.321010113,19.42311668,20.16062355,15,21,16498639,RECORD@2020-11-22_08.45.18,861,0
3247,650,514,726,577,-6.073225498,42.18345261,1.099176764,-6.401824951,42.73963547,43.31539917,8.5,20,17005524,RECORD@2020-11-22_08.45.18,862,0
3247,792,510,860,568,-3.058764935,47.43852615,0.685350776,-2.65683198,48.36238861,48.50526047,3.200000048,4,10953163,RECORD@2020-11-22_08.45.18,862,0
3247,858,513,984,617,-0.346815914,24.77622032,0.793141603,-0.374010682,25.3322525,25.35048676,0.800000012,254,26476878,RECORD@2020-11-22_08.45.18,862,0
3247,445,515,631,644,-4.778279305,19.43553162,0.712416887,-5.190355778,19.82938766,20.75945282,14.5,21,15669818,RECORD@2020-11-22_08.45.18,862,0
3248,859,513,988,619,-0.278719485,24.7644043,0.791204631,-0.215618268,25.34662628,25.35048676,0.5,254,25417354,RECORD@2020-11-22_08.45.18,863,0
3248,793,511,860,569,-3.032222986,47.53390503,0.554798365,-2.756599426,48.03106689,48.10604095,3.299999952,5,9952197,RECORD@2020-11-22_08.45.18,863,0
3248,650,516,729,578,-6.118844032,42.64977264,0.536883473,-5.84228611,43.11103439,43.51500702,7.699999809,20,21134782,RECORD@2020-11-22_08.45.18,863,0
3248,457,515,642,642,-4.81775856,19.92537498,0.736517131,-5.298370361,20.32967758,21.15867424,14.39999962,21,20307814,RECORD@2020-11-22_08.45.18,863,0
3249,863,511,993,617,-0.233151034,24.73598671,0.792371213,-0.306730688,25.43961525,25.45029068,0.699999988,254,23725186,RECORD@2020-11-22_08.45.18,864,0
3249,794,509,862,568,-3.019372702,47.62802887,0.686736226,-2.704871178,48.31459427,48.40545654,3.200000048,4,15894876,RECORD@2020-11-22_08.45.18,864,0
3249,654,514,728,574,-6.115476131,43.10573196,1.115612745,-5.767731667,43.72615814,44.1138382,7.599999905,21,27515026,RECORD@2020-11-22_08.45.18,864,0
3249,468,517,640,634,-4.814617634,20.4065876,0.728852868,-5.590874672,20.83005333,21.55789375,14.89999962,20,18537398,RECORD@2020-11-22_08.45.18,864,0
3250,865,512,993,619,-0.169570491,24.71988869,0.790607452,-0.213781685,25.34566307,25.35048676,0.5,254,26451038,RECORD@2020-11-22_08.45.18,865,0
3250,480,513,647,634,-4.826271534,20.83752251,0.741294861,-4.81816721,21.33261681,21.95711327,12.69999981,21,27942406,RECORD@2020-11-22_08.45.18,865,0
3250,654,513,728,575,-6.193641663,43.58609772,0.540481925,-5.783878803,44.30284119,44.71266937,7.5,22,22309580,RECORD@2020-11-22_08.45.18,865,0
3250,794,511,862,569,-3.018728495,47.72366714,1.185705423,-2.756599426,48.42694092,48.50526047,3.299999952,4,13340102,RECORD@2020-11-22_08.45.18,865,0
3251,794,512,863,570,-3.007799864,47.82016373,0.981701314,-2.423059464,48.55044556,48.70487213,2.900000095,5,15612661,RECORD@2020-11-22_08.45.18,866,0
3251,868,510,997,618,-0.167338192,24.67323303,0.791686416,-0.172452673,25.14459991,25.150877,0.400000006,254,12604274,RECORD@2020-11-22_08.45.18,866,0
3251,487,516,649,633,-4.881153107,21.32702065,0.744604051,-4.87490654,21.91667938,22.55594444,12.39999962,21,15426978,RECORD@2020-11-22_08.45.18,866,0
3251,654,515,728,574,-6.28594923,44.05785751,1.13179183,-6.04489994,44.8637886,45.31150055,7.699999809,22,16083645,RECORD@2020-11-22_08.45.18,866,0
3253,868,513,999,617,-0.128451258,24.57844162,0.789546251,-0.088048235,25.22071075,25.25068283,0.200000003,254,23397758,RECORD@2020-11-22_08.45.18,868,0
3253,500,516,655,630,-4.96600008,22.26574707,0.759927154,-5.517426968,22.77961159,23.35438538,13.69999981,20,18066634,RECORD@2020-11-22_08.45.18,868,0
3253,792,513,861,569,-3.096033573,47.96149063,0.688979268,-2.600847244,48.83444595,48.90447998,3.099999905,5,7652752,RECORD@2020-11-22_08.45.18,868,0
3253,651,514,726,571,-6.411492348,45.04419327,1.109972954,-6.416623116,45.4226265,45.91032791,7.900000095,23,14618516,RECORD@2020-11-22_08.45.18,868,0
3254,791,513,858,570,-3.097538233,48.07312012,0.557023287,-2.552595615,48.88251495,49.20389557,3,5,9980789,RECORD@2020-11-22_08.45.18,869,0
3254,865,512,998,620,-0.132592037,24.53850937,0.47805056,-0.128084421,24.94698715,24.95126534,0.300000012,254,21102286,RECORD@2020-11-22_08.45.18,869,0
3254,505,515,657,627,-4.963492393,22.70714188,0.767742753,-5.010524273,23.27727318,23.95321465,12.10000038,20,14045953,RECORD@2020-11-22_08.45.18,869,0
3254,653,514,726,571,-6.689989567,45.50888062,0.548336625,-6.283619881,46.40215302,46.9083786,7.699999809,24,15596592,RECORD@2020-11-22_08.45.18,869,0
3255,864,507,997,618,-0.154196471,24.4401741,0.788091004,-0.171035886,24.91247177,24.95126534,0.400000006,253,23476738,RECORD@2020-11-22_08.45.18,870,0
3255,510,509,656,622,-4.991167068,23.16234589,0.775421619,-4.571205139,23.54066086,24.15282631,11,20,16081553,RECORD@2020-11-22_08.45.18,870,0
3255,789,507,857,564,-3.114191294,48.14561462,0.94553262,-2.627625465,48.98231506,49.10409164,3.099999905,5,10752974,RECORD@2020-11-22_08.45.18,870,0
3255,653,513,724,566,-6.540214539,46.07772827,1.166376114,-6.176884651,46.85871887,47.30760193,7.599999905,24,27667748,RECORD@2020-11-22_08.45.18,870,0
3256,856,515,985,619,-0.290941924,24.26860619,0.784666836,-0.390286148,24.93452072,24.95126534,0.899999976,254,17689150,RECORD@2020-11-22_08.45.18,871,0
3256,531,516,665,620,-5.140075684,24.89670181,0.805383086,-4.51526165,25.19106293,25.55009651,10.19999981,20,52585148,RECORD@2020-11-22_08.45.18,871,0
3256,784,513,857,573,-3.260074139,48.4729538,0.693135619,-2.723670483,49.1958313,49.30370331,3.200000048,4,11904351,RECORD@2020-11-22_08.45.18,871,0
3256,649,514,721,570,-6.946717739,48.28286743,0.762803614,-6.55184412,48.73011017,49.20389557,7.699999809,26,25500102,RECORD@2020-11-22_08.45.18,871,0
3257,852,517,983,618,-0.350406468,24.2471714,0.782417119,-0.303240478,24.74891663,24.75165558,0.699999988,254,20258838,RECORD@2020-11-22_08.45.18,872,0
3257,785,512,855,569,-3.2803123,48.56969452,0.55948025,-2.99659276,49.21936798,49.30370331,3.5,4,10037788,RECORD@2020-11-22_08.45.18,872,0
3257,533,516,668,618,-5.192041874,25.3450985,0.811253905,-4.988336086,25.70277214,26.34853745,11,20,43252228,RECORD@2020-11-22_08.45.18,872,0
3257,654,513,721,565,-7.04138422,48.83718491,0.848280966,-6.916619778,49.26639938,49.70292282,8,26,17407894,RECORD@2020-11-22_08.45.18,872,0
3258,783,512,854,570,-3.315964937,48.63786316,0.694718897,-3.137579918,49.24900055,49.30370331,3.599999905,5,8568551,RECORD@2020-11-22_08.45.18,873,0
3258,850,517,980,617,-0.395561576,24.21433258,0.78363955,-0.295956314,24.74603462,24.75165558,0.699999988,94,29834552,RECORD@2020-11-22_08.45.18,873,0
3258,537,515,669,616,-5.190937996,25.76579857,0.819764555,-4.675129414,26.14488602,26.5481472,10.30000019,19,45066052,RECORD@2020-11-22_08.45.18,873,0
3258,650,513,718,565,-7.111546516,49.4330368,0.839967132,-7.01331234,50.12804794,50.50136185,8,27,18830682,RECORD@2020-11-22_08.45.18,873,0
3259,781,515,851,573,-3.377417326,48.72755051,0.55924809,-2.99659276,49.42338181,49.50331116,3.5,4,12372208,RECORD@2020-11-22_08.45.18,874,0
3259,846,521,978,624,-0.409993351,24.21069336,0.588616192,-0.380779296,24.82421112,24.8514595,0.899999976,1,30849376,RECORD@2020-11-22_08.45.18,874,0
3259,538,524,669,618,-5.252317905,26.19590759,0.824904442,-4.817755222,26.65559196,27.24678421,10.19999981,19,22740366,RECORD@2020-11-22_08.45.18,874,0
3259,650,515,718,570,-7.16707325,50.01567459,0.565748572,-7.138774872,50.73308563,51.10019302,8.100000381,27,18997992,RECORD@2020-11-22_08.45.18,874,0
3260,779,510,847,565,-3.574214697,48.77320099,0.697786689,-3.056101799,49.38872528,49.50331116,3.5,4,9654561,RECORD@2020-11-22_08.45.18,875,0
3260,842,513,972,620,-0.479838192,24.19357681,0.783468366,-0.46326527,24.74152374,24.75165558,1.100000024,1,35733484,RECORD@2020-11-22_08.45.18,875,0
3260,653,512,715,561,-7.280541897,50.61300278,0.866076469,-7.109980106,51.46647263,51.89863205,7.900000095,28,13915811,RECORD@2020-11-22_08.45.18,875,0
3260,546,509,676,610,-5.272796154,26.60858154,0.834659696,-5.235271931,27.01449013,27.74580765,10.80000019,19,26921862,RECORD@2020-11-22_08.45.18,875,0
3261,842,510,972,619,-0.462637395,24.2025528,0.781905174,-0.357909918,24.74784851,24.75165558,0.800000012,1,13768521,RECORD@2020-11-22_08.45.18,876,0
3261,777,509,848,565,-3.547637224,48.93596268,0.96459651,-2.992747545,49.40869141,49.50331116,3.5,4,11325336,RECORD@2020-11-22_08.45.18,876,0
3261,548,511,668,612,-5.313960552,27.01353264,0.840431929,-5.250364304,27.48230743,28.14502907,10.89999962,18,14641658,RECORD@2020-11-22_08.45.18,876,0
3261,652,511,714,562,-7.388837814,51.23228836,0.876264572,-7.361061096,52.35762405,52.89668274,8,28,10659995,RECORD@2020-11-22_08.45.18,876,0
3262,777,518,846,573,-3.566474915,49.05169678,0.69478488,-3.163465977,49.60212708,49.70292282,3.599999905,5,13555450,RECORD@2020-11-22_08.45.18,877,0
3262,840,521,972,627,-0.501232028,24.21532822,0.530116379,-0.42112413,24.73115921,24.75165558,1,1,39657312,RECORD@2020-11-22_08.45.18,877,0
3262,551,521,671,619,-5.356553555,27.46866035,0.715764284,-5.504279613,27.9342308,28.54424858,11.19999981,18,20327976,RECORD@2020-11-22_08.45.18,877,0
3262,654,518,709,568,-7.611212254,51.84670639,0.716160119,-7.539268494,52.38822174,52.89668274,8.199999809,28,10960494,RECORD@2020-11-22_08.45.18,877,0
3263,779,507,846,562,-3.588392496,49.17842865,1.162852168,-3.137773752,49.82714844,49.90253067,3.599999905,5,12756228,RECORD@2020-11-22_08.45.18,878,0
3263,843,509,974,619,-0.508925676,24.25152969,0.782928944,-0.556979716,24.64033127,24.65185165,1.299999952,2,18670702,RECORD@2020-11-22_08.45.18,878,0
3263,558,514,675,609,-5.327680111,27.85307121,0.857324481,-4.935928345,28.26213264,28.94346809,10,18,18052952,RECORD@2020-11-22_08.45.18,878,0
3263,650,511,706,560,-7.56886816,52.48473358,1.156719804,-7.460517406,53.07197189,53.49551392,8,29,11231278,RECORD@2020-11-22_08.45.18,878,0
3264,777,510,845,567,-3.553402901,49.23234558,0.794254482,-3.319761276,49.6336174,49.80272675,3.799999952,5,12807720,RECORD@2020-11-22_08.45.18,879,0
3264,843,510,972,618,-0.531924069,24.27132988,0.784495592,-0.561204076,24.74529266,24.75165558,1.299999952,2,15937789,RECORD@2020-11-22_08.45.18,879,0
3264,557,518,677,609,-5.42390871,28.27085495,0.86256665,-5.207107544,28.72217178,29.34268951,10.10000038,18,23405640,RECORD@2020-11-22_08.45.18,879,0
